to_country,from_country,requirement
Cambodia,Indonesia,visa-free/30 days
Cambodia,Iran,eVisa/30 daysApply now
Cambodia,Iraq,visa required
Cambodia,Ireland,visa required
Cambodia,Israel,visa required
Cambodia,Italy,visa required
Cambodia,Jamaica,visa required
Cambodia,Japan,eVisaApply now
Cambodia,Jordan,eVisa
Cambodia,Kazakhstan,eVisaApply now
Cambodia,Kenya,eVisa/90 daysApply now
Cambodia,Kiribati,visa required
Cambodia,Kosovo,visa required
Cambodia,Kuwait,visa on arrival / eVisa/90 daysApply now
Cambodia,Kyrgyzstan,eVisaApply now
Cambodia,Laos,visa-free/30 days
Cambodia,Latvia,visa required
Cambodia,Lebanon,visa required
Cambodia,Lesotho,eVisa/14 days
Cambodia,Liberia,visa required
Cambodia,Libya,visa required
Cambodia,Liechtenstein,visa required
Cambodia,Lithuania,visa required
Cambodia,Luxembourg,visa required
Cambodia,Macao,visa on arrival/30 days
Cambodia,Madagascar,visa on arrival/90 days
Cambodia,Malawi,visa on arrival / eVisa/30 daysApply now
Cambodia,Malaysia,visa-free/30 days
Cambodia,Maldives,visa on arrival/30 days
Cambodia,Mali,visa required
Cambodia,Malta,visa required
Cambodia,Marshall Islands,visa on arrival/90 days
Cambodia,Mauritania,visa on arrival
Cambodia,Mauritius,visa on arrival/60 days
Cambodia,Mexico,visa required
Cambodia,Micronesia,visa-free/30 days
Cambodia,Moldova,eVisaApply now
Cambodia,Monaco,visa required
Cambodia,Mongolia,eVisaApply now
Cambodia,Montenegro,visa required
Cambodia,Morocco,visa required
Cambodia,Mozambique,visa on arrival / eVisa/30 daysApply now
Cambodia,Myanmar,visa-free/14 days
Cambodia,Namibia,visa on arrival/90 days
Cambodia,Nauru,visa required
Cambodia,Nepal,visa on arrival / eVisa/150 daysApply now
Cambodia,Netherlands,visa required
Cambodia,New Zealand,visa required
Cambodia,Nicaragua,visa on arrival/30 days
Cambodia,Niger,visa required
Cambodia,Nigeria,eVisaApply now
Cambodia,North Korea,visa required
Cambodia,North Macedonia,visa required
Cambodia,Norway,visa required
Cambodia,Oman,eVisaApply now
Cambodia,Pakistan,eVisaApply now
Cambodia,Palau,visa on arrival/30 days
Cambodia,Palestinian Territories,visa-free
Cambodia,Panama,visa-free/90 days
Cambodia,Papua New Guinea,visa required
Cambodia,Paraguay,visa required
Cambodia,Peru,visa required
Cambodia,Philippines,visa-free/30 days
Cambodia,Poland,visa required
Cambodia,Portugal,visa required
Cambodia,Qatar,visa required
Cambodia,Romania,visa required
Cambodia,Russian Federation,eVisa/15 daysApply now
Cambodia,Rwanda,visa on arrival / eVisa/30 daysApply now
Cambodia,Saint Kitts and Nevis,eVisaApply now
Cambodia,Saint Lucia,visa on arrival/42 days
Cambodia,Samoa,visa on arrival/90 days
Cambodia,San Marino,visa required
Cambodia,Sao Tome and Principe,eVisaApply now
Cambodia,Saudi Arabia,visa required
Cambodia,Senegal,visa required
Cambodia,Serbia,visa required
Cambodia,Seychelles,tourist registration/90 daysApply now
Cambodia,Sierra Leone,visa on arrival / eVisa/30 daysApply now
Cambodia,Singapore,visa-free/30 days
Cambodia,Slovakia,visa required
Cambodia,Slovenia,visa required
Cambodia,Solomon Islands,visa required
Cambodia,Somalia,visa on arrival/30 days
Cambodia,South Africa,visa required
Cambodia,South Korea,eVisaApply now
Cambodia,South Sudan,eVisaApply now
Cambodia,Spain,visa required
Cambodia,Sri Lanka,eTA/30 daysApply now
Cambodia,St. Vincent and the Grenadines,visa-free/90 days
Cambodia,Sudan,visa required
Cambodia,Suriname,tourist card/90 daysApply now
Cambodia,Sweden,visa required
Cambodia,Switzerland,visa required
Cambodia,Syria,visa required
Cambodia,Taiwan,eTA/14 days
Cambodia,Tajikistan,eVisaApply now
Cambodia,Tanzania,visa on arrival / eVisaApply now
Cambodia,Thailand,visa-free/14 days
Cambodia,Timor-Leste,visa on arrival/30 days
Cambodia,Togo,visa on arrival / eVisa/15 daysApply now
Cambodia,Tonga,visa required
Cambodia,Trinidad and Tobago,visa required
Cambodia,Tunisia,visa required
Cambodia,Turkmenistan,visa required
Cambodia,Tuvalu,visa on arrival/30 days
Cambodia,Türkiye,visa required
Cambodia,Uganda,eVisaApply now
Cambodia,Ukraine,visa required
Cambodia,United Arab Emirates,visa required
Cambodia,United Kingdom,visa required
Cambodia,United States of America,visa required
Cambodia,Uruguay,visa required
Cambodia,Uzbekistan,eVisa/30 days
Cambodia,Vanuatu,visa required
Cambodia,Vatican City,visa required
Cambodia,Venezuela,visa required
Cambodia,Viet Nam,visa-free/30 days
Cambodia,Yemen,visa required
Cambodia,Zambia,visa on arrival / eVisa/90 daysApply now
Cambodia,Zimbabwe,eVisaApply now
Cape Verde,Afghanistan,visa required
Cape Verde,Albania,eVisaApply now
Cape Verde,Algeria,visa required
Cape Verde,Andorra,visa required
Cape Verde,Angola,visa-free/30 days
Cape Verde,Antigua and Barbuda,eVisaApply now
Cape Verde,Argentina,visa required
Cape Verde,Armenia,visa required
Cape Verde,Australia,eVisaApply now
Cape Verde,Austria,visa required
Cape Verde,Azerbaijan,visa required
Cape Verde,Bahamas,visa-free/90 days
Cape Verde,Bahrain,eVisaApply now
Cape Verde,Bangladesh,visa on arrival/30 days
Cape Verde,Barbados,visa-free/90 days
Cape Verde,Belarus,visa required
Cape Verde,Belgium,visa required
Cape Verde,Belize,visa required
Cape Verde,Benin,visa-free/90 days
Cape Verde,Bhutan,eVisaApply now
Cape Verde,Bolivia,visa on arrival / eVisa/90 daysApply now
Cape Verde,Bosnia and Herzegovina,visa required
Cape Verde,Botswana,eVisaApply now
Cape Verde,Brazil,visa required
Cape Verde,Brunei,visa required
Cape Verde,Bulgaria,visa required
Cape Verde,Burkina Faso,visa-free
Cape Verde,Burundi,visa on arrival/30 days
Cape Verde,Cambodia,visa on arrival / eVisa/30 daysApply now
Cape Verde,Cameroon,eVisaApply now
Cape Verde,Canada,visa required
Cape Verde,Central African Republic,visa required
Cape Verde,Chad,visa required
Cape Verde,Chile,visa required
Cape Verde,China,visa required
Cape Verde,Colombia,eVisaApply now
Cape Verde,Comoros,visa on arrival/45 days
Cape Verde,Congo,visa required
Cape Verde,Congo (Dem. Rep.),eVisa/90 daysApply now
Cape Verde,Costa Rica,visa required
Cape Verde,Cote d'Ivoire (Ivory Coast),visa-free/90 days
Cape Verde,Croatia,visa required
Cape Verde,Cuba,tourist card/30 days
Cape Verde,Cyprus,visa required
Cape Verde,Czech Republic,visa required
Cape Verde,Denmark,visa required
Cape Verde,Djibouti,eVisaApply now
Cape Verde,Dominica,visa-free/21 days
Cape Verde,Dominican Republic,visa required
Cape Verde,Ecuador,visa-free/90 days
Cape Verde,Egypt,visa required
Cape Verde,El Salvador,eVisaApply now
Cape Verde,Equatorial Guinea,eVisaApply now
Cape Verde,Eritrea,visa required
Cape Verde,Estonia,visa required
Cape Verde,Eswatini,visa required
Cape Verde,Ethiopia,visa on arrival / eVisa/90 daysApply now
Cape Verde,Fiji,visa required
Cape Verde,Finland,visa required
Cape Verde,France,visa required
Cape Verde,Gabon,eVisa/90 daysApply now
Cape Verde,Gambia,visa-free
Cape Verde,Georgia,eVisaApply now
Cape Verde,Germany,visa required
Cape Verde,Ghana,visa-free
Cape Verde,Greece,visa required
Cape Verde,Grenada,visa required
Cape Verde,Guatemala,visa required
Cape Verde,Guinea,visa-free
Cape Verde,Guinea-Bissau,visa-free
Cape Verde,Guyana,visa required
Cape Verde,Haiti,visa-free/90 days
Cape Verde,Honduras,visa required
Cape Verde,Hong Kong,visa-free/30 days
Cape Verde,Hungary,visa required
Cape Verde,Iceland,visa required
Cape Verde,India,eVisa/30 daysApply now
Cape Verde,Indonesia,visa required
Cape Verde,Iran,eVisa/30 daysApply now
Cape Verde,Iraq,visa required
Cape Verde,Ireland,visa required
Cape Verde,Israel,visa required
Cape Verde,Italy,visa required
Cape Verde,Jamaica,visa required
Cape Verde,Japan,visa required
Cape Verde,Jordan,visa on arrival / eVisaApply now
Cape Verde,Kazakhstan,visa required
Cape Verde,Kenya,eVisa/90 daysApply now
Cape Verde,Kiribati,visa required
Cape Verde,Kosovo,visa required
Cape Verde,Kuwait,visa required
Cape Verde,Kyrgyzstan,eVisaApply now
Cape Verde,Laos,visa on arrival / eVisa/30 daysApply now
Cape Verde,Latvia,visa required
Cape Verde,Lebanon,visa required
Cape Verde,Lesotho,eVisa/14 days
Cape Verde,Liberia,visa-free
Cape Verde,Libya,visa required
Cape Verde,Liechtenstein,visa required
Cape Verde,Lithuania,visa required
Cape Verde,Luxembourg,visa required
Cape Verde,Macao,visa-free/90 days
Cape Verde,Madagascar,visa on arrival/90 days
Cape Verde,Malawi,visa on arrival / eVisa/30 daysApply now
Cape Verde,Malaysia,visa-free/30 days
Cape Verde,Maldives,visa on arrival/30 days
Cape Verde,Mali,visa-free
Cape Verde,Malta,visa required
Cape Verde,Marshall Islands,visa on arrival/90 days
Cape Verde,Mauritania,visa on arrival
Cape Verde,Mauritius,visa-free/90 days
Cape Verde,Mexico,visa required
Cape Verde,Micronesia,visa-free/30 days
Cape Verde,Moldova,eVisaApply now
Cape Verde,Monaco,visa required
Cape Verde,Mongolia,eVisaApply now
Cape Verde,Montenegro,visa required
Cape Verde,Morocco,visa required
Cape Verde,Mozambique,visa on arrival / eVisa/30 daysApply now
Cape Verde,Myanmar,visa required
Cape Verde,Namibia,visa on arrival/90 days
Cape Verde,Nauru,visa required
Cape Verde,Nepal,visa on arrival / eVisa/150 daysApply now
Cape Verde,Netherlands,visa required
Cape Verde,New Zealand,visa required
Cape Verde,Nicaragua,visa on arrival/30 days
Cape Verde,Niger,visa-free
Cape Verde,Nigeria,visa-free
Cape Verde,North Korea,visa required
Cape Verde,North Macedonia,visa required
Cape Verde,Norway,visa required
Cape Verde,Oman,eVisaApply now
Cape Verde,Pakistan,eVisaApply now
Cape Verde,Palau,visa on arrival/30 days
Cape Verde,Palestinian Territories,visa-free
Cape Verde,Panama,visa required
Cape Verde,Papua New Guinea,visa required
Cape Verde,Paraguay,visa required
Cape Verde,Peru,visa required
Cape Verde,Philippines,visa-free/30 days
Cape Verde,Poland,visa required
Cape Verde,Portugal,visa required
Cape Verde,Qatar,visa required
Cape Verde,Romania,visa required
Cape Verde,Russian Federation,visa-free/60 days
Cape Verde,Rwanda,visa on arrival / eVisa/30 daysApply now
Cape Verde,Saint Kitts and Nevis,eVisaApply now
Cape Verde,Saint Lucia,visa on arrival/42 days
Cape Verde,Samoa,visa on arrival/90 days
Cape Verde,San Marino,visa required
Cape Verde,Sao Tome and Principe,visa-free
Cape Verde,Saudi Arabia,visa required
Cape Verde,Senegal,visa-free/90 days
Cape Verde,Serbia,visa required
Cape Verde,Seychelles,tourist registration/90 daysApply now
Cape Verde,Sierra Leone,visa-free
Cape Verde,Singapore,visa-free/30 days
Cape Verde,Slovakia,visa required
Cape Verde,Slovenia,visa required
Cape Verde,Solomon Islands,visa required
Cape Verde,Somalia,visa on arrival/30 days
Cape Verde,South Africa,visa-free/30 days
Cape Verde,South Korea,eVisaApply now
Cape Verde,South Sudan,eVisaApply now
Cape Verde,Spain,visa required
Cape Verde,Sri Lanka,eTA/30 daysApply now
Cape Verde,St. Vincent and the Grenadines,visa-free/90 days
Cape Verde,Sudan,visa required
Cape Verde,Suriname,tourist card/90 daysApply now
Cape Verde,Sweden,visa required
Cape Verde,Switzerland,visa required
Cape Verde,Syria,visa required
Cape Verde,Taiwan,visa required
Cape Verde,Tajikistan,eVisaApply now
Cape Verde,Tanzania,visa on arrival / eVisaApply now
Cape Verde,Thailand,visa required
Cape Verde,Timor-Leste,visa-free/30 days
Cape Verde,Togo,visa-free
Cape Verde,Tonga,visa required
Cape Verde,Trinidad and Tobago,visa required
Cape Verde,Tunisia,visa-free/90 days
Cape Verde,Turkmenistan,visa required
Cape Verde,Tuvalu,visa on arrival/30 days
Cape Verde,Türkiye,visa required
Cape Verde,Uganda,eVisaApply now
Cape Verde,Ukraine,visa required
Cape Verde,United Arab Emirates,visa required
Cape Verde,United Kingdom,visa required
Cape Verde,United States of America,visa required
Cape Verde,Uruguay,visa required
Cape Verde,Uzbekistan,eVisa/30 days
Cape Verde,Vanuatu,visa required
Cape Verde,Vatican City,visa required
Cape Verde,Venezuela,visa required
Cape Verde,Viet Nam,eVisa/90 daysApply now
Cape Verde,Yemen,visa required
Cape Verde,Zambia,visa on arrival / eVisa/90 daysApply now
Cape Verde,Zimbabwe,visa on arrival/90 days
Central African Republic,Afghanistan,visa required
Central African Republic,Albania,eVisaApply now
Central African Republic,Algeria,visa required
Central African Republic,Andorra,visa required
Central African Republic,Angola,visa required
Central African Republic,Antigua and Barbuda,eVisaApply now
Central African Republic,Argentina,visa required
Central African Republic,Armenia,visa required
Central African Republic,Australia,eVisaApply now
Central African Republic,Austria,visa required
Central African Republic,Azerbaijan,visa required
Central African Republic,Bahamas,eVisaApply now
Central African Republic,Bahrain,eVisaApply now
Central African Republic,Bangladesh,visa on arrival/30 days
Central African Republic,Barbados,visa-free/90 days
Central African Republic,Belarus,visa required
Central African Republic,Belgium,visa required
Central African Republic,Belize,visa required
Central African Republic,Benin,visa-free/90 days
Central African Republic,Bhutan,eVisaApply now
Central African Republic,Bolivia,visa on arrival / eVisa/90 daysApply now
Central African Republic,Bosnia and Herzegovina,visa required
Central African Republic,Botswana,eVisaApply now
Central African Republic,Brazil,visa required
Central African Republic,Brunei,visa required
Central African Republic,Bulgaria,visa required
Central African Republic,Burkina Faso,visa-free/90 days
Central African Republic,Burundi,visa on arrival/30 days
Central African Republic,Cambodia,visa on arrival / eVisa/30 daysApply now
Central African Republic,Cameroon,visa-free/90 days
Central African Republic,Canada,visa required
Central African Republic,Cape Verde,visa on arrival (EASE)Apply now
Central African Republic,Chad,visa-free/90 days
Central African Republic,Chile,visa required
Central African Republic,China,visa required
Central African Republic,Colombia,eVisaApply now
Central African Republic,Comoros,visa on arrival/45 days
Central African Republic,Congo,visa-free/90 days
Central African Republic,Congo (Dem. Rep.),eVisa/90 daysApply now
Central African Republic,Costa Rica,visa required
Central African Republic,Cote d'Ivoire (Ivory Coast),visa-free/90 days
Central African Republic,Croatia,visa required
Central African Republic,Cuba,tourist card/30 days
Central African Republic,Cyprus,visa required
Central African Republic,Czech Republic,visa required
Central African Republic,Denmark,visa required
Central African Republic,Djibouti,eVisaApply now
Central African Republic,Dominica,visa-free/21 days
Central African Republic,Dominican Republic,visa required
Central African Republic,Ecuador,visa-free/90 days
Central African Republic,Egypt,visa required
Central African Republic,El Salvador,eVisaApply now
Central African Republic,Equatorial Guinea,eVisaApply now
Central African Republic,Eritrea,visa required
Central African Republic,Estonia,visa required
Central African Republic,Eswatini,visa required
Central African Republic,Ethiopia,visa on arrival / eVisa/90 daysApply now
Central African Republic,Fiji,visa required
Central African Republic,Finland,visa required
Central African Republic,France,visa required
Central African Republic,Gabon,eVisa/90 daysApply now
Central African Republic,Gambia,visa-free/90 days
Central African Republic,Georgia,eVisaApply now
Central African Republic,Germany,visa required
Central African Republic,Ghana,visa on arrival/30 days
Central African Republic,Greece,visa required
Central African Republic,Grenada,visa required
Central African Republic,Guatemala,visa required
Central African Republic,Guinea,eVisa/90 daysApply now
Central African Republic,Guinea-Bissau,visa on arrival/90 days
Central African Republic,Guyana,visa required
Central African Republic,Haiti,visa-free/90 days
Central African Republic,Honduras,visa required
Central African Republic,Hong Kong,visa required
Central African Republic,Hungary,visa required
Central African Republic,Iceland,visa required
Central African Republic,India,visa required
Central African Republic,Indonesia,visa required
Central African Republic,Iran,eVisa/30 daysApply now
Central African Republic,Iraq,visa required
Central African Republic,Ireland,visa required
Central African Republic,Israel,visa required
Central African Republic,Italy,visa required
Central African Republic,Jamaica,visa required
Central African Republic,Japan,visa required
Central African Republic,Jordan,eVisa
Central African Republic,Kazakhstan,eVisaApply now
Central African Republic,Kenya,eVisa/90 daysApply now
Central African Republic,Kiribati,visa required
Central African Republic,Kosovo,visa required
Central African Republic,Kuwait,visa required
Central African Republic,Kyrgyzstan,eVisaApply now
Central African Republic,Laos,visa on arrival / eVisa/30 daysApply now
Central African Republic,Latvia,visa required
Central African Republic,Lebanon,visa required
Central African Republic,Lesotho,eVisa/14 days
Central African Republic,Liberia,visa required
Central African Republic,Libya,visa required
Central African Republic,Liechtenstein,visa required
Central African Republic,Lithuania,visa required
Central African Republic,Luxembourg,visa required
Central African Republic,Macao,visa on arrival/30 days
Central African Republic,Madagascar,visa on arrival/90 days
Central African Republic,Malawi,eVisa/90 daysApply now
Central African Republic,Malaysia,eVisa/14 daysApply now
Central African Republic,Maldives,visa on arrival/30 days
Central African Republic,Mali,visa required
Central African Republic,Malta,visa required
Central African Republic,Marshall Islands,visa required
Central African Republic,Mauritania,visa on arrival
Central African Republic,Mauritius,visa on arrival/60 days
Central African Republic,Mexico,visa required
Central African Republic,Micronesia,visa-free/30 days
Central African Republic,Moldova,eVisaApply now
Central African Republic,Monaco,visa required
Central African Republic,Mongolia,eVisaApply now
Central African Republic,Montenegro,visa required
Central African Republic,Morocco,visa required
Central African Republic,Mozambique,visa on arrival / eVisa/30 daysApply now
Central African Republic,Myanmar,visa required
Central African Republic,Namibia,visa on arrival/90 days
Central African Republic,Nauru,visa required
Central African Republic,Nepal,visa on arrival / eVisa/150 daysApply now
Central African Republic,Netherlands,visa required
Central African Republic,New Zealand,visa required
Central African Republic,Nicaragua,visa on arrival/30 days
Central African Republic,Niger,visa required
Central African Republic,Nigeria,visa on arrival / eVisaApply now
Central African Republic,North Korea,visa required
Central African Republic,North Macedonia,visa required
Central African Republic,Norway,visa required
Central African Republic,Oman,eVisaApply now
Central African Republic,Pakistan,eVisaApply now
Central African Republic,Palau,visa on arrival/30 days
Central African Republic,Palestinian Territories,visa-free
Central African Republic,Panama,visa required
Central African Republic,Papua New Guinea,visa required
Central African Republic,Paraguay,visa required
Central African Republic,Peru,visa required
Central African Republic,Philippines,visa-free/30 days
Central African Republic,Poland,visa required
Central African Republic,Portugal,visa required
Central African Republic,Qatar,visa required
Central African Republic,Romania,visa required
Central African Republic,Russian Federation,visa required
Central African Republic,Rwanda,visa-free/90 days
Central African Republic,Saint Kitts and Nevis,eVisaApply now
Central African Republic,Saint Lucia,visa required
Central African Republic,Samoa,visa on arrival/90 days
Central African Republic,San Marino,visa required
Central African Republic,Sao Tome and Principe,eVisaApply now
Central African Republic,Saudi Arabia,visa required
Central African Republic,Senegal,visa-free/90 days
Central African Republic,Serbia,visa required
Central African Republic,Seychelles,tourist registration/90 daysApply now
Central African Republic,Sierra Leone,eVisaApply now
Central African Republic,Singapore,visa-free/30 days
Central African Republic,Slovakia,visa required
Central African Republic,Slovenia,visa required
Central African Republic,Solomon Islands,visa required
