stock_code,name_vn,name_en,name_short,post_to,C
UIC,Công ty Cổ phầu Đầu tư phát triển Nhà và Đô thị IDICO (UDICO-IDICO),Udico Joint Stock Company,UIC Joint Stock Company,HOSE,1
UMC,CTCP Công trình đô thị Nam Định,Cong ty co phan Cong trinh do thi Nam Dinh,UMC Joint Stock Company,UPCOM,3
UNI,CTCP Viễn Liên,Vien Lien Joint Stock Company,UNI Joint Stock Company,HNX,2
UPC,CTCP Phát triển Công viên cây xanh và Đô thị Vũng Tàu,Vung Tau Urban And Parks Development Joint Stock Company,UPC Joint Stock Company,UPCOM,3
UPH,Công ty cổ phần Dược phẩm TW 25,No 25 Central Phamaceutical Joint Stock Company,UPH Joint Stock Company,UPCOM,3
USC,Công ty cổ phần Khảo sát và Xây dựng - USCO,Union of Survey and Construction Joint Stock Company,USC Joint Stock Company,UPCOM,3
USD,Công ty cổ phần Công trình Đô thị Sóc Trăng,Soc Trang Public Works Joint Stock Company,USD Joint Stock Company,UPCOM,3
V11,CTCP Xây dựng số 11,Construction No.11 JSC,V11 Joint Stock Company,UPCOM,3
V12,Công ty cổ phần xây dựng số 12,Construction JSC No 12,V12 Joint Stock Company,HNX,2
V15,CÔNG TY CỔ PHẦN XÂY DỰNG SỐ 15,CTCP Xay dung so 15,V15 Joint Stock Company,UPCOM,3
V21,CTCP Vinaconex 21,Vinaconex 21 JSC,V21 Joint Stock Company,HNX,2
VAB,Ngân hàng Thương mại cổ phần Việt Á,NGAN HANG TMCP VIET A,VAB Joint Stock Company,UPCOM,3
VAF,Công ty Cổ phần Phân lân Nung chảy Văn Điển,Van Dien Fused Magnesium Phosphate Fertilizer Joint Stock Company,VAF Joint Stock Company,HOSE,1
VAT,CTCP VT Vạn Xuân,Van Xuan Telecom JSC,VAT,UPCOM,3
VAV,CTCP VIWACO,Cong ty co phan VIWACO,VAV Joint Stock Company,UPCOM,3
VBA12102,Trái phiếu riêng lẻ dài hạn Agribank 2020 (VBACLH2128002),VBA12102,VBA12102,HNX,2
VBA121033,Trái phiếu phát hành ra công chúng năm 2021 của Agribank,VBA121033,VBA121033,HNX,2
VBA12127,Trái phiếu riêng lẻ dài hạn Agribank 2021,Agribank's long-term individual bonds 2021,VBA12127,HNX,2
VBA122001,Trái phiếu Agribank phát hành ra công chúng năm 2022,Agribank bonds to be issued to the public in 2022,VBA122001,HNX,2
VBB,Ngân hàng Thương Mại cổ phần Việt Nam Thương Tín,Ngan hang Thuong mai co phan Viet Nam Thuong Tin,VBB Joint Stock Company,UPCOM,3
VBC,"Công ty cổ phần Nhựa, Bao bì Vinh",Vinh Plastic and Bags Joint Stock Company,VBC Joint Stock Company,HNX,2
VBG,Công ty cổ phần Địa chất Việt Bắc - TKV,Vinacomin – Viet Bac Geology Joint Stock Company,VBG Joint Stock Company,UPCOM,3
VBH,CTCP Điện tử Bình Hòa,Viettronics Binh Hoa Joint Stock Company,VBH Joint Stock Company,UPCOM,3
VC1,Công ty cổ phần xây dựng số 1,Construction JSC No 1,VC1 Joint Stock Company,HNX,2
VC2,Công ty cổ phần Đầu tư và Xây dựng Vina2,Vina2 Invest And Construction Joint Stock Company,VC2 Joint Stock Company,HNX,2
VC3,Công ty cổ phần Tập đoàn Nam Mê Kông,Nam Mekong Group Joint Stock Company,VC3 Joint Stock Company,HNX,2
VC5,CTCP Xây dựng số 5,Công ty CP Xây dựng số 5,VC5 Joint Stock Company,UPCOM,3
VC6,Công ty cổ phần Xây dựng và đầu tư Visicons,Vinaconex 6 JSC,VC6 Joint Stock Company,HNX,2
VC7,Công ty cổ phần Tập đoàn BGI,No 7 Vietnam Construction JSC,VC7 Joint Stock Company,HNX,2
VC9,Công ty cổ phần Xây dựng số 9-VC9,Construction JSC No.9,VC9 Joint Stock Company,HNX,2
VCA,CÔNG TY CỔ PHẦN THÉP VICASA - VNSTEEL,Bien Hoa Steel Joint Stock Company,VCA Joint Stock Company,HOSE,1
VCB,Ngân hàng TMCP Ngoại Thương Việt Nam,Joint Stock Commercial Bank For Foreign Trade Of Viet Nam,VCB Joint Stock Company,HOSE,1
VCB12103,Trái phiếu Ngân hàng TMCP Ngoại thương Việt Nam (VCBH2131003),Bonds of Joint Stock Commercial Bank for Foreign Trade of Vietnam (VCBH2131003),VCB12103,HNX,2
VCC,CTCP Vinaconex 25,Vinaconex 25 JSC,VCC Joint Stock Company,HNX,2
VCE,Công ty cổ phần Xây lắp Môi trường,Construction Environment Joint Stock Company,VCE Joint Stock Company,UPCOM,3
VCF,Công ty cổ phần Vinacafé Biên Hoà,Vinacafé Bien Hoa Joint - Stock Company,VCF Joint Stock Company,HOSE,1
VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,Viet Nam Contruction And Import - Export Joint Stock Corporation,VCG Joint Stock Company,HOSE,1
VCI,Công ty Cổ phần Chứng khoán Vietcap,Vietcap Securities Joint Stock Company,VCI Joint Stock Company,HOSE,1
VCM,CTCP Nhân lực và Thương mại Vinaconex,Vinaconex Trading and Manpower JSC,VCM Joint Stock Company,HNX,2
VCP,Công ty cổ phần Xây dựng và Năng lượng VCP,VCP Power & Construction Joint Stock Company,VCP Joint Stock Company,UPCOM,3
VCR,CTCP Đầu tư và Phát triển Du lịch Vinaconex,Vinaconex Investment and Tourism Development JSC,VCR Joint Stock Company,UPCOM,3
VCS,CTCP VICOSTONE,VICOSTONE JOINT STOCK COMPANY,VCS Joint Stock Company,HNX,2
VCT,CTCP Tư vấn xây dựng Vinaconex,CTCP Tư vấn xây dựng Vinaconex,VCT Joint Stock Company,UPCOM,3
VCW,CTCP Đầu tư Nước sạch Sông Đà,Vinaconex Water Supply Joint Stock Company,VCW Joint Stock Company,UPCOM,3
VCX,Công ty cổ phần Xi măng Yên Bình,CTCP Xi mang Yen Binh,VCX Joint Stock Company,UPCOM,3
VDB,Công ty cổ phần Vận tải và Chế biến Than Đông Bắc,Cong ty co phan Van tai va Che bien Than Dong Bac,VDB Joint Stock Company,UPCOM,3
VDL,CTCP Thực phẩm Lâm Đồng,Lamdong Foodstuffs Joint Stock Company,VDL Joint Stock Company,HNX,2
VDN,CTCP Vinatex Đà Nẵng,CTCP Vinatex Đà Nẵng,VDN Joint Stock Company,UPCOM,3
VDP,Công ty Cổ phần Dược phẩm Trung Ương Vidipha,Vidipha Central Pharmaceutical Joint Stock Company,VDP Joint Stock Company,HOSE,1
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,Viet Dragon Securities Corporation,VDS Joint Stock Company,HOSE,1
VDT,CTCP Lưới thép Bình Tây,Vidothep,VDT Joint Stock Company,UPCOM,3
VE1,Công ty Cổ phần Xây dựng điện VNECO1,VNECO1 Electricity Construction Joint Stock Company,VE1 Joint Stock Company,HNX,2
VE2,CTCP Xây dựng điện VNECO 2,Vietnam Electricity Construction 2 JSC,VE2 Joint Stock Company,UPCOM,3
VE3,Công ty cổ phần Xây dựng Điện VNECO 3,Vneco 3 Electricity Construction Joint Stock Company,VE3 Joint Stock Company,HNX,2
VE4,Công ty cổ phần Xây dựng điện VNECO4,VNECO4 Electricity Construction Joint Stock Company,VE4 Joint Stock Company,HNX,2
VE8,CTCP Xây dựng Điện Vneco 8,Vneco 8 Electricity Construction Joint Stock Company,VE8 Joint Stock Company,HNX,2
VE9,CTCP Đầu tư và Xây dựng VNECO 9,VNECO 9 Investment & Construction JSC,VE9 Joint Stock Company,UPCOM,3
VEA,Tổng công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,VietNam Engine and Agricultural Machinery Corporation,VEA Joint Stock Company,UPCOM,3
VEC,Tổng CTCP Điện tử và Tin học Việt Nam,Tong Cong ty co phan Dien tu va Tin hoc Viet Nam,VEC Joint Stock Company,UPCOM,3
VEF,CTCP Trung tâm Hội chợ Triển lãm Việt Nam,CTCP Trung tam Hoi cho Trien lam Viet Nam,VEF Joint Stock Company,UPCOM,3
VES,Công ty cổ phần Đầu tư và Xây dựng điện Mêca Vneco,Meca Vneco Investment and Electricity Construction Joint Stock Company,VES Joint Stock Company,UPCOM,3
VET,CTCP Thuốc thú y Trung ương Navetco,NAVETCO National Veterinary Joint Stock Company,VET Joint Stock Company,UPCOM,3
VFC,CTCP Vinafco,VFC,VFC Joint Stock Company,UPCOM,3
VFG,Công ty Cổ phần Khử trùng Việt Nam,VIET NAM FUMIGATION COMPANY,VFG Joint Stock Company,HOSE,1
VFR,CTCP Vận tải và Thuê tàu,VFR,VFR Joint Stock Company,UPCOM,3
VFS,Công ty cổ phần Chứng khoán Nhất Việt,Viet First Securities Corporation,VFS Joint Stock Company,HNX,2
VGC,Tổng Công ty Viglacera – CTCP,Viglacera Corporation,VGC Joint Stock Company,HOSE,1
VGG,Tổng CTCP May Việt Tiến,Tong CTCP May Viet Tien,VGG Joint Stock Company,UPCOM,3
VGI,Tổng công ty cổ phần Đầu tư quốc tế Viettel,Tong cong ty co phan Dau tu quoc te Viettel,VGI Joint Stock Company,UPCOM,3
VGL,CTCP Mạ kẽm công nghiệp Vingal-Vnsteel,Vingal Industries Joint Stock Company,VGL Joint Stock Company,UPCOM,3
VGP,CTCP Cảng Rau Quả,The Vegetexco Port JSC,VGP Joint Stock Company,HNX,2
VGR,CTCP Cảng Xanh Vip,Cong ty co phan Cang Xanh Vip,VGR Joint Stock Company,UPCOM,3
VGS,Công ty Cổ phần ống thép Việt Đức VG PIPE,Vietnam Germany Steel Pipe Joint Stock Company,VGS Joint Stock Company,HNX,2
VGT,Tập đoàn Dệt may Việt Nam,Tap doan Det may Viet Nam,VGT Joint Stock Company,UPCOM,3
VGV,Tổng công ty Tư vấn Xây dựng Việt Nam - CTCP,Vietnam National Construction Consultants Corporation-JSC,VGV Joint Stock Company,UPCOM,3
VHC,Công ty Cổ phần Vĩnh Hoàn,Vinh Hoan Corporation,VHC Joint Stock Company,HOSE,1
VHD,Công ty cổ phần Đầu tư phát triển nhà và Đô thị VINAHUD,Cong ty co phan Dau tu Phat trien Nha va Do thi VINAHUD,VHD Joint Stock Company,UPCOM,3
VHE,Công ty cổ phần Dược liệu và Thực phẩm Việt Nam,Vietnam Herbs and Foods Joints Stock Company,VHE Joint Stock Company,HNX,2
VHF,CTCP Xây dựng và chế biến lương thực Vĩnh Hà,CTCP Xây dựng và chế biến lương thực Vĩnh Hà,VHF Joint Stock Company,UPCOM,3
VHG,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,Viet Trung Nam Investment and Development Joint Stock Company,VHG Joint Stock Company,UPCOM,3
VHH,CTCP Đầu tư Kinh doanh nhà Thành Đạt,VHH,VHH Joint Stock Company,UPCOM,3
VHL,CTCP Viglacera Hạ Long,Viglacera Ha Long JSC,VHL Joint Stock Company,HNX,2
VHM,Công ty Cổ phần Vinhomes,Vinhome JSC,VHM Joint Stock Company,HOSE,1
VHM121024,Trái phiếu VHMB2124002,VHM121024,VHM121024,HNX,2
VHM121025,Trái phiếu VHMB2126003,VHM121025,VHM121025,HNX,2
VIB,Ngân hàng Thương mại cổ phần Quốc tế Việt Nam,Vietnam International Commercial Joint Stock Bank,VIB Joint Stock Company,HOSE,1
VIC,Tập đoàn Vingroup – Công ty CP,Vingroup Joint Stock Company,VIC Joint Stock Company,HOSE,1
VIC121003,Trái phiếu VICB2023001,VIC121003,VIC121003,HNX,2
VIC121004,Trái phiếu VICB2124001,VIC121004,VIC121004,HNX,2
VIC121005,Trái phiếu VICB2124002,VIC121005,VIC121005,HNX,2
VID,Công ty CP Đầu tư Phát triển Thương mại Viễn Đông,Vien Dong Investment Development Trading Joint Stock Company,VID Joint Stock Company,HOSE,1
VIE,Công ty cổ phần Công nghệ Viễn thông VI TE CO,VI TE CO Vietnam Telecommunications Technology Joint Stock Company,VIE Joint Stock Company,UPCOM,3
VIF,Tổng công ty Lâm nghiệp Việt Nam - Công ty cổ phần,Viet Nam Forestry Corporation Joint Stock Company,VIF Joint Stock Company,HNX,2
VIG,Công ty cổ phần Chứng khoán Đầu tư tài chính Việt Nam,Vietnam Securities Investment and Finance Joint Stock Company,VIG Joint Stock Company,HNX,2
VIH,CTCP Viglacera Hà Nội,Cong ty co phan Viglacera Hà Nội,VIH Joint Stock Company,UPCOM,3
VIM,CTCP Khoáng sản Viglacera,Cong ty co phan Khoang san Viglacera,VIM Joint Stock Company,UPCOM,3
VIN,CTCP Giao nhận Kho vận Ngoại thương Việt Nam,VIN,VIN Joint Stock Company,UPCOM,3
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,Viet Nam Petroleum Transport Joint Stock Company,VIP Joint Stock Company,HOSE,1
VIR,CTCP Du lịch quốc tế Vũng Tàu,VIR,VIR Joint Stock Company,UPCOM,3
VIT,CÔNG TY CỔ PHẦN VIGLACERA TIÊN SƠN,Viglacera Tien Son JSC,VIT Joint Stock Company,HNX,2
VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam- CTCP,Vietnam Water and Environment Investment Corporation - JSC,VIW Joint Stock Company,UPCOM,3
VIX,Công ty cổ phần Chứng khoán VIX,VIX Securities Joint Stock Company,VIX Joint Stock Company,HOSE,1
VJC,Công ty Cổ phần Hàng không VietJet,VietJet Aviation Joint Stock Company,VJC Joint Stock Company,HOSE,1
VKC,Công ty Cổ phần VKC Holdings,VKC Holdings Joint Stock Company,VKC Joint Stock Company,UPCOM,3
VKP,Công ty cổ phần Nhựa Tân Hoá,Vikyplastic Joint Stock Company,VKP Joint Stock Company,UPCOM,3
VLA,CTCP Đầu tư và phát triển công nghệ Văn Lang,Van Lang Technology Development and Investment JSC,VLA Joint Stock Company,HNX,2
VLB,CTCP Xây dựng và Sản xuất vật liệu xây dựng Biên Hòa,Cong ty co phan Xay dung va san xuat vat lieu xay dung Bien Hoa,VLB Joint Stock Company,UPCOM,3
VLC,Tổng Công ty Chăn nuôi Việt Nam - CTCP,Tong Cong ty Chan nuoi Viet Nam - CTCP,VLC Joint Stock Company,UPCOM,3
VLF,CTCP Lương thực Thực phẩm Vĩnh Long,VinhLong Food,VLF Joint Stock Company,UPCOM,3
VLG,Công ty cổ phần Vimc Logistics,CTCP Vinalines Logistics-Viet Nam,VLG Joint Stock Company,UPCOM,3
VLP,CTCP Công trình công cộng Vĩnh Long,Vinh Long Public Works Joint Stock Company,VLP Joint Stock Company,UPCOM,3
VLW,CTCP Cấp nước Vĩnh Long,Vinh Long Water Supply Joint Stock Company,VLW Joint Stock Company,UPCOM,3
VMA,CTCP Công nghiệp Ô tô - Vinacomin,CTCP Cong nghiep Oto- Vinacomin,VMA Joint Stock Company,UPCOM,3
VMC,Công ty cổ phần VIMECO,Vimeco JSC,VMC Joint Stock Company,HNX,2
VMD,CTCP Y Dược Phẩm VIMEDIMEX,Vimedimex Medi- Pharma Joint Stock Company,VMD Joint Stock Company,HOSE,1
VMG,CTCP Thương mại và Dịch vụ Dầu khí Vũng Tàu,CTCP Thương mại và Dịch vụ Dầu khí Vũng Tàu,VMG Joint Stock Company,UPCOM,3
VMI,CTCP Khoáng sản và Đầu tư VISACO,VISACO MINERAL AND INVESTMENT JOINT STOCK COMPANY,VMI,UPCOM,3
VMS,Công ty cổ phần Phát triển Hàng hải,Vietnam Maritime Development JSC,VMS Joint Stock Company,HNX,2
VMT,Công ty cổ phần Giao nhận Vận tải miền Trung,VINATRANS DANANG,VMT Joint Stock Company,UPCOM,3
VN30F2312,HDTL VN30 12/23,HDTL VN30 12/23,VN30F2312,HNX,2
VN30F2401,HDTL VN30 01/24,HDTL VN30 01/24,VN30F2401,HNX,2
VN30F2403,HDTL VN30 03/24,HDTL VN30 03/24,VN30F2403,HNX,2
VN30F2406,HDTL VN30 06/24,HDTL VN30 06/24,VN30F2406,HNX,2
VNA,CTCP Vận tải biển Vinaship,Cty CP Vận Tải Biển Vinaship,VNA Joint Stock Company,UPCOM,3
VNB,CTCP Sách Việt Nam,Cong ty co phan Sach Viet Nam,VNB Joint Stock Company,UPCOM,3
VNC,CTCP Tập đoàn Vinacontrol,Vinacontrol Group Corporation,VNC Joint Stock Company,HNX,2
VND,Công ty Cổ phần Chứng khoán VNDIRECT,VNDIRECT Securities JSC,VND Joint Stock Company,HOSE,1
VND122012,Trai phieu CTCP chung khoan VND,VND122012,VND122012,HNX,2
VND122013,Trái phiếu Công ty cổ phần Chứng khoán VNDIRECT VND122013,VND122013,VND122013,HNX,2
VND122014,Trái phiếu Công ty cổ phần Chứng khoán VNDIRECT VND122014,VND122014,VND122014,HNX,2
VNE,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Vietnam Electricity Construction Joint Stock Corporation,VNE Joint Stock Company,HOSE,1
VNF,CTCP Vinafreight,Vinafreight Joint Stock Company,VNF Joint Stock Company,HNX,2
VNG,Công ty Cổ phần Du lịch Thành Thành Công,Thanh Thanh Cong Tourist Joint Stock Company,VNG Joint Stock Company,HOSE,1
VNG122002,Trái phiếu VNGB2124001,VNG122002,VNG122002,HNX,2
VNH,CTCP Đầu tư Việt Việt Nhật,CTCP Đầu tư Việt Việt Nhật,VNH Joint Stock Company,UPCOM,3
VNI,Công ty CP Đầu tư Bất động sản Việt Nam,VietNam Land Investment Corporation,VNI Joint Stock Company,UPCOM,3
VNL,Công ty Cổ phần Logistics Vinalink,Vinalink International Freight Forwarders,VNL Joint Stock Company,HOSE,1
VNM,Công ty Cổ phần Sữa Việt Nam,Viet Nam Dairy Products Joint Stock Company,VNM Joint Stock Company,HOSE,1
VNP,CTCP Nhựa Việt Nam,Vietnam Plastic Corporation,VNP Joint Stock Company,UPCOM,3
VNR,Tổng CTCP Tái Bảo hiểm Quốc gia Việt Nam,Vietnam National Reinsurance Corporation,VNR Joint Stock Company,HNX,2
VNS,Công ty Cổ phần Ánh Dương Việt Nam,Vietnam Sun Corporation,VNS Joint Stock Company,HOSE,1
VNT,CTCP Giao nhận Vận tải Ngoại thương,The Van Cargoes And Foreign Trade Logistics Joint Stock Company,VNT Joint Stock Company,HNX,2
VNT421032,Trái phiếu chuyển đổi Công ty cổ phần Giao nhận Vận tải Ngoại thương,VNT421032,VNT421032,HNX,2
VNX,Công ty cổ phần Quảng cáo và Hội chợ Thương Mại Vinexad,Vinaxad National Trade Fair and Advertising Joint stock Company,VNX Joint Stock Company,UPCOM,3
VNY,Công ty cổ phần Thuốc Thú y Trung Ương I,CTCP Thuoc Thu y Trung Uong I,VNY Joint Stock Company,UPCOM,3
VNZ,Công ty cổ phần VNG,Shares of VNG Joint Stock Company,VNZ Joint Stock Company,UPCOM,3
VOC,Tổng công ty Công nghiệp Dầu thực vật Việt Nam – CTCP,Vietnam Vegetable Oils Industry Corporation,VOC Joint Stock Company,UPCOM,3
VOS,Công ty Cổ phần Vận tải Biển Việt Nam,Viet Nam Ocean Shipping Joint Stock Company,VOS Joint Stock Company,HOSE,1
VPA,Công ty cổ phần Vận tải hóa dầu VP,VP Petrochemical Transport Joint Stock Company,VPA Joint Stock Company,UPCOM,3
VPB,Ngân hàng Thương mại cổ phần Việt Nam Thịnh Vượng,Vietnam Prosperity Joint Stock Commercial Bank,VPB Joint Stock Company,HOSE,1
VPC,CTCP Đầu tư và Phát triển Năng lượng Việt Nam,Vietnam Power Investment Joint Stock Company,VPC Joint Stock Company,UPCOM,3
VPD,Công ty Cổ phần Phát triển Điện lực Việt Nam,Vietnam Power Development Joint Stock Company,VPD Joint Stock Company,HOSE,1
VPG,Công ty cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát,Viet Phat Import Export Trading Investment Joint Stock Company,VPG Joint Stock Company,HOSE,1
VPH,Công ty Cổ phần Vạn Phát Hưng,Van Phat Hung Corporation,VPH Joint Stock Company,HOSE,1
VPI,CTCP Đầu tư Văn Phú - Invest,Van Phu - Invest Investment Joint Stock Company,VPI Joint Stock Company,HOSE,1
VPR,Công ty cổ phần VINAPRINT,Vina Printing Corporation,VPR Joint Stock Company,UPCOM,3
VPS,Công ty Cổ phần Thuốc sát trùng Việt Nam,Vietnam Pesticide Joint Stock Company,VPS Joint Stock Company,HOSE,1
VPW,CTCP Cấp thoát nước số 1 Vĩnh Phúc,VPW,VPW Joint Stock Company,UPCOM,3
VQC,Công ty Cổ phần Giám định Vinacomin,TKV Quacontrol Joint Stock Company,VQC Joint Stock Company,UPCOM,3
VRC,Công ty Cổ phần Bất động sản và Đầu tư VRC,Vung Tau Real Estate and Construction Joint Stock Company.,VRC Joint Stock Company,HOSE,1
VRE,Công ty Cổ phần Vincom Retail,Vincom Retail Joint Stock Company,VRE Joint Stock Company,HOSE,1
VRE12007,Trái phiếu BONDVCR042025,VRE12007,VRE12007,HNX,2
VRG,CTCP Phát triển đô thị và Khu công nghiệp Cao su Việt Nam,CTCP Phat trien Do thi và Khu Cong nghiep Cao su Viet Nam,VRG Joint Stock Company,UPCOM,3
VSA,CTCP Đại lý Hàng hải Việt Nam,Vietnam Ocean Shipping Agency Corporation,VSA Joint Stock Company,HNX,2
VSC,Công ty cổ phần Container Việt Nam,Vietnam Container Shipping Joint Stock Company,VSC Joint Stock Company,HOSE,1
VSE,Công ty cổ phần Dịch vụ Đường cao tốc Việt Nam,"VEC SERVICES ., JSC hoặc VECS",VSE Joint Stock Company,UPCOM,3
VSF,Tổng Công ty Lương thực Miền Nam - Công ty cổ phần,Vietnam Southern Food Corporation - Joint Stock Company,VSF Joint Stock Company,UPCOM,3
VSG,CTCP Container Phía Nam,CTCP Container Phía Nam,VSG Joint Stock Company,UPCOM,3
VSH,CTCP Thuỷ Điện Vĩnh Sơn -Sông Hinh,Vinh Son - Song Hinh Hydro Power Joint Stock Company,VSH Joint Stock Company,HOSE,1
VSI,Công ty Cổ phần Đầu tư và Xây dựng Cấp thoát nước,Water Supply Sewerage Construction and Investment JS Co.,VSI Joint Stock Company,HOSE,1
